sector,project,account_item,status,request_id,code,vendor,amount_total,amount_paid,amount_canceled,amount_remaining,source_request_date,payment_request_date,approval_date,payment_date,Time
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,,WA,2101020017,الشركة السعودية للالات الصناعية,"11,500","11,500",0,0,46018,46018,46018,46018,426-12-27
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,,WA,2101010530,شركة جياد للنقليات,"15,755","15,755",0,0,46018,46018,46018,46018,426-12-27
قطاع التحلية,واحة التحلية برابغ,موردين,,WA,2101010760,الشركة العربية للتشييد والبناء,"1,659","1,659",0,0,46021,46021,46021,46021,1020-12-30
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,,A.K.30-12,2101010805,شركة تنمية الجزيرة للمنتجات الاسمنية,"300,000",,0,"300,000",46021,,,,
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,,A.K.30-12,2101010246,شركة الراشد لمواد البناء,"8,688","8,688",0,0,46021,-,-,46386,-
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,,A.K.30-12,2101010907,مصنع جدف لمسبوكات الدكتايل,"6,736","6,736",0,0,46021,-,-,46386,-
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,,404,2101010902,مصنع الوسام الماسي للخرسانة,"11,040","11,040",0,0,46022,46026,46026,46026,456-1-4
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,,401,2103011470,مؤسسة انجاز و امتياز للمقاولات العامة,"28,158",,0,"28,158",46022,,,,
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,,401,2103011131,مؤسسة منال عايض بن قاعد العتيبي للمقاولات العامة,"24,878",,0,"24,878",46022,,,,
قطاع التحلية,الصبة الخرسانية تحلية جازان,عهدة,,96,1109010035,طلب عهدة - م وجدي عبدالواحد,"13,200",,0,"13,200",46021,,,,
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,,O.J.31-12,5104000010,مؤسسة محمد جابر الفيفي للنقليات,"14,260","14,260",0,0,46022,46023,46023,46023,428-1-1
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,سداد تصاريح حفر,,102,5104000094,سداد فاتورة رقم 251216048111,864,864,0,0,46022,46022,46022,46022,1130-12-31
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,سداد تصاريح حفر,,102,5104000094,سداد فاتورة رقم 251216048088,"2,134","2,134",0,0,46022,46022,46022,46022,1130-12-31
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,سداد تصاريح حفر,,102,5104000094,سداد فاتورة رقم 251216048116,"7,093","7,093",0,0,46022,46022,46022,46022,1130-12-31
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,سداد تصاريح حفر,,102,5104000094,سداد فاتورة رقم 251216048067,674,674,0,0,46022,46022,46022,46022,1130-12-31
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سداد تصاريح حفر,,100,5104000094,سداد فاتورة رقم 251216046944,"6,972","6,972",0,0,46022,46022,46022,46022,1133-12-31
قطاع التحلية,واحة التحلية برابغ,موردين,,A.K.31-12,2101010653,شركة حديد الشفق للتجارة,"7,183","7,183",0,0,46022,46023,46023,46023,903-1-1
قطاع التحلية,واحة التحلية برابغ,موردين,,A.K.31-12,2101011136,شركة الفانوس الحديث للتجارة,"6,107","6,107",0,0,46022,46023,46023,46023,903-1-1
قطاع التحلية,واحة التحلية برابغ,موردين,,A.K.31-12,2101011217,شركة تبارك المميزة التجارية,"5,348","5,348",0,0,46022,46023,46023,46023,903-1-1
قطاع التحلية,واحة التحلية برابغ,موردين,,A.K.31-12,2101010979,شركة عبدالله يسلم باخميس للتجارة,"5,175","5,175",0,0,46022,46023,46023,46023,903-1-1
قطاع التحلية,واحة التحلية برابغ,موردين,,A.K.31-12,2101010454,مصنع الجزيرة لكيماويات معالجة المياه,"4,577","4,577",0,0,46022,46023,46023,46023,903-1-1
قطاع التحلية,واحة التحلية برابغ,موردين,,A.K.31-12,2101010050,شركة دهانات الجزيرة,"1,767","1,767",0,0,46022,46023,46023,46023,903-1-1
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سداد تصاريح حفر,,101,5104000094, فاتورة رقم   251216048348                  ,"2,967","2,967",0,0,46023,46023,46023,46023,1056-1-1
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سداد تصاريح حفر,,101,5104000094, فاتورة رقم   251216048404                  ,"13,625","13,625",0,0,46023,46023,46023,46023,1056-1-1
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سداد تصاريح حفر,,101,5104000094, فاتورة رقم   251216048407                  ,"1,807","1,807",0,0,46023,46023,46023,46023,1056-1-1
قطاع التحلية,واحة التحلية برابغ,موردين,,WA,2101010465,شركة الوان الاضاءة العالمية للتجارة (الترا لايت),"13,007","13,007",0,0,46023,46023,46023,46023,903-1-1
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,موردين,,72,2101010984,شركة عبد الرحمن احمد الراجحي التجارية,"7,030","7,030",0,0,46023,46023,46023,46023,1056-1-1
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,,257-255,5104000094,فاتورة رقم 251216048614,258,258,0,0,46022,46023,46023,46023,1044-1-1
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,,257-255,5104000094,فاتورة رقم 251216048602,"1,426","1,426",0,0,46022,46023,46023,46023,1044-1-1
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,,257-255,5104000094,فاتورة رقم 251216048557,311,311,0,0,46022,46023,46023,46023,1044-1-1
قطاعات أخرى,الاعمال الكهروميكانيكية جازان,موردين,,Mail,2101011302,شركة معادن الملز للتجارة,"12,300","12,300",0,0,46022,46023,46023,46023,1105-1-1
قطاعات أخرى,الاعمال الكهروميكانيكية جازان,موردين,,Mail,2101011302,شركة معادن الملز للتجارة,"32,402","32,402",0,0,46022,46023,46023,46023,1105-1-1
قطاعات أخرى,الاعمال الكهروميكانيكية جازان,موردين,,Mail,2101011302,شركة معادن الملز للتجارة,"41,000","41,000",0,0,46022,46023,46023,46023,1105-1-1
قطاعات أخرى,الاعمال الكهروميكانيكية جازان,موردين,,Mail,2101011213,مؤسسة مبارك سلامة للتجارة,"1,484","1,484",0,0,46022,46023,46023,46023,1105-1-1
قطاعات أخرى,فندق مكة,موردين,,A.K.03-01,2101011303,شركة الحايك التجارية,"4,388","4,388",0,0,46025,46025,46025,46025,1146-1-3
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,,A.K.01-01,2101010812,شركة عبدالهادي حسن طاهر وشركاه CIC,"13,973",,0,"13,973",46023,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011615,مؤسسة سلاف الإبداع للمقاولات العامة ,"21,799",,0,"21,799",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011650,شركة نخبة الفجر,"4,520","4,520",0,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011465,مؤسسة إمتداد المباني الماسية للمقاولات,"9,314",,0,"9,314",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011465,مؤسسة إمتداد المباني الماسية للمقاولات,"8,420",,0,"8,420",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011602,مؤسسة بديع المكان للمقاولات العامة ,"26,937",,0,"26,937",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011639,شركة روضة العمارة للمقاولات العامة,"17,978",,0,"17,978",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,-,مؤسسة بشرى طيبة ,"13,112",,0,"13,112",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011639,شركة روضة العمارة للمقاولات العامة,"28,481",,0,"28,481",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011615,مؤسسة سلاف الإبداع للمقاولات العامة ,"21,499","21,498",1,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011602,مؤسسة بديع المكان للمقاولات العامة ,"36,264","36,264",0,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2101011203,شركة أسطول المدن لنقل المياه,"11,799","11,799",0,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011636,مؤسسة أعيان العمرانية للمقاولات العامة ,"8,417","8,417",0,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011636,مؤسسة أعيان العمرانية للمقاولات العامة ,"9,314",,0,"9,314",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011339,مؤسسة سعد صنهات صنت المطيري للمقاولات,"28,780","28,780",0,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011465,مؤسسة إمتداد المباني الماسية للمقاولات,"8,420","8,420",0,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011339,مؤسسة سعد صنهات صنت المطيري للمقاولات,"7,030",,0,"7,030",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2101010593,شركة سادن المتخصصة للإستشارات الجيولوجية,"14,983","14,983",0,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011033,شركة السمعة الطيبة للمقاولات,"32,258","32,258",0,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011621,مؤسسة حجاج عبد الله علي للمقاولات,"10,332",,0,"10,332",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011164,شركة الإتجاهات السبعة للمقاولات العامة,"3,273",,0,"3,273",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011494,شركة تراب كيل للمقاولات,"2,746","2,746",0,0,46026,46027,46027,46027,934-1-5
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011636,مؤسسة أعيان العمرانية للمقاولات العامة ,"13,873",,0,"13,873",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103011339,مؤسسة سعد صنهات صنت المطيري للمقاولات,"7,031",,0,"7,031",46026,,,,
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,,20,2103010811,مؤسسة إعمار البدري للمقاولات العامة ,"15,710",,0,"15,710",46026,,,,
